(written by ASE)

52 atoms
4 atom types

0.0               10.279498  xlo xhi
0.0               10.279498  ylo yhi
0.0               10.279498  zlo zhi

Masses

     1      6.9399999982147245 # Li
     2      30.973761990032177 # P
     3      32.059999991752747 # S
     4      35.449999990880691 # Cl

Atoms # atomic

     1   1     0.23759003727400002      2.5698745000000001      2.5698745000000001
     2   1      2.5698745000000001     0.23759003727400002      2.5698745000000001
     3   1      2.5698745000000001      2.5698745000000001     0.23759003727400002
     4   1      2.5698745000000001      2.5698745000000001      4.9021589627260003
     5   1      2.5698745000000001      4.9021589627260003      2.5698745000000001
     6   1      4.9021589627260003      2.5698745000000001      2.5698745000000001
     7   1     0.23759003727400002      7.7096235000000002      7.7096235000000002
     8   1      7.7096235000000002     0.23759003727400002      7.7096235000000002
     9   1      7.7096235000000002      7.7096235000000002     0.23759003727400002
    10   1      4.9021589627260003      7.7096235000000002      7.7096235000000002
    11   1      7.7096235000000002      4.9021589627260003      7.7096235000000002
    12   1      7.7096235000000002      7.7096235000000002      4.9021589627260003
    13   1      2.5698745000000001      5.3773390372740009      7.7096235000000002
    14   1      2.5698745000000001      7.7096235000000002      5.3773390372740009
    15   1      5.3773390372740009      2.5698745000000001      7.7096235000000002
    16   1      5.3773390372740009      7.7096235000000002      2.5698745000000001
    17   1      7.7096235000000002      2.5698745000000001      5.3773390372740009
    18   1      7.7096235000000002      5.3773390372740009      2.5698745000000001
    19   1      2.5698745000000001      7.7096235000000002         10.041907962726
    20   1      2.5698745000000001         10.041907962726      7.7096235000000002
    21   1      7.7096235000000002      2.5698745000000001         10.041907962726
    22   1      7.7096235000000002         10.041907962726      2.5698745000000001
    23   1         10.041907962726      2.5698745000000001      7.7096235000000002
    24   1         10.041907962726      7.7096235000000002      2.5698745000000001
    25   2      5.1397490000000001      5.1397490000000001      5.1397490000000001
    26   2                       0                       0      5.1397490000000001
    27   2                       0      5.1397490000000001                       0
    28   2      5.1397490000000001                       0                       0
    29   3      2.5698745000000001      2.5698745000000001      2.5698745000000001
    30   3      6.3272605910288346      6.3272605910288346      6.3272605910288346
    31   3      1.1875115910288341      1.1875115910288341      6.3272605910288346
    32   3      1.1875115910288341      6.3272605910288346      1.1875115910288341
    33   3      6.3272605910288346      1.1875115910288341      1.1875115910288341
    34   3      3.9522374089711665      3.9522374089711665      6.3272605910288346
    35   3      3.9522374089711665      6.3272605910288346      3.9522374089711665
    36   3      6.3272605910288346      3.9522374089711665      3.9522374089711665
    37   3      2.5698745000000001      7.7096235000000002      7.7096235000000002
    38   3      7.7096235000000002      2.5698745000000001      7.7096235000000002
    39   3      7.7096235000000002      7.7096235000000002      2.5698745000000001
    40   3      6.3272605910288346      9.0919864089711666      9.0919864089711666
    41   3      9.0919864089711666      6.3272605910288346      9.0919864089711666
    42   3      9.0919864089711666      9.0919864089711666      6.3272605910288346
    43   3      1.1875115910288341      3.9522374089711665      9.0919864089711666
    44   3      1.1875115910288341      9.0919864089711666      3.9522374089711665
    45   3      3.9522374089711665      1.1875115910288341      9.0919864089711666
    46   3      3.9522374089711665      9.0919864089711666      1.1875115910288341
    47   3      9.0919864089711666      1.1875115910288341      3.9522374089711665
    48   3      9.0919864089711666      3.9522374089711665      1.1875115910288341
    49   4                       0                       0                       0
    50   4                       0      5.1397490000000001      5.1397490000000001
    51   4      5.1397490000000001                       0      5.1397490000000001
    52   4      5.1397490000000001      5.1397490000000001                       0
